# range:[-5, +5]
2.864087008480481700e+00,2.002703873154895176e-01
5.482386653346189576e-01,7.824131963720393212e-03
-2.127006892751313050e+00,-2.552558688629848582e+00
2.963692831264691741e+00,2.189387322592381835e-01
-6.212308139218116754e-01,5.551097979154550055e-01
2.952875402404870009e+00,3.803563228802949725e-01
2.645059153017409237e+00,3.745142552240071088e-01
3.309158565498085292e+00,2.027863809149757224e-01
3.276408702967653408e+00,2.089262591672530478e-01
2.858232076162399604e+00,1.285776009319178348e-01
-9.084789449120814764e-01,-1.445615925456358086e+00
4.093125740719609773e-01,1.059908722472978626e+00
-2.650207089848889641e+00,-2.178725213067755018e+00
3.304056564331570911e+00,5.511739961980310909e-01
-7.521745466432891991e-01,-9.080134801802298705e-01
2.997600628701471148e+00,4.389592060230171344e-01
-1.688379138225643672e+00,-2.306562984990116583e+00
3.273537711687618534e-01,8.176233398509791250e-02
3.976887552004693682e-01,-3.274075233358819670e-01
-1.368129245675688166e+00,-1.961756045475238519e+00
3.252772134747200283e+00,-2.661076735461185838e-01
-1.841971508323148710e+00,-2.376260528839583941e+00
2.903668096693051481e+00,9.544000217981798428e-01
-1.780869456729947453e+00,-1.950992306776406560e+00
-1.147916194099419362e+00,-2.771190599748635019e+00
1.375174782274831253e+00,8.853409720239022729e-01
-2.533895110361847447e+00,-1.739662501274811923e+00
4.070785132991553423e-01,5.312409548486959343e-01
2.595594118339219936e+00,4.136988462036612080e-01
5.139852526767016982e-01,-5.742894834540256399e-01
7.872574990491966185e-01,1.355417480662783891e+00
-2.004605024355925025e+00,-1.397694477143517355e+00
3.312171992923103936e+00,3.143915938451763425e-01
1.970350313917752283e+00,3.904794536797535076e-01
1.338190844054762962e+00,5.415844089052562760e-01
3.234677713887199602e+00,3.260661719991223562e-01
-2.227120655031680219e+00,-2.533910732995263704e+00
3.089113681220286622e+00,4.096699792461284129e-01
3.147232764247027692e+00,6.000310259154920667e-01
1.546825791108493275e+00,1.112886417627230839e+00
-2.159969300074999765e+00,-1.757255485615933255e+00
3.037726856137837217e+00,6.344415830214710228e-01
-2.334895844534876197e+00,-2.400384755373881518e+00
3.144225553198759293e+00,7.436199518978122702e-01
-1.527498296175534565e+00,-2.239071582699097007e+00
-1.598408703550838084e+00,-2.538471492387473383e+00
3.253984106503038820e+00,-7.650971954413399341e-03
3.081762728862460943e+00,8.465465181040302545e-01
2.953682375321158737e+00,6.792206089441328587e-02
-2.253503910235556074e+00,-2.503901212386860475e+00
3.016491827152756322e+00,4.998002664584885180e-01
2.934761979616374639e+00,8.828329187667429689e-01
2.992669333333632053e+00,2.003212052677266208e-01
2.671937775989791763e+00,2.152206505691627580e-01
4.412193745393774291e-01,6.543296407922758462e-01
1.877719021576652603e+00,1.413032648282881998e-01
1.134310837458955001e+00,-2.905846835802523564e-01
3.931520705596698861e-01,8.349508166667737874e-02
2.770107138180337714e+00,5.999220431023279954e-01
-1.606132381518755592e+00,-2.240055715463012298e+00
2.857107471059640247e+00,2.272430837409208093e-01
3.105714197053313530e+00,2.123154748350816745e-01
-4.432965870380345397e-01,-7.706398071311670872e-02
-2.724285131473372257e+00,-3.005102130766429180e+00
-4.746755721634264846e-01,2.855736772146414970e-01
-2.572338076832411335e+00,7.337560001091379680e-02
-2.522164880363376049e+00,-3.550807286967457621e+00
3.375730793739762703e+00,4.136003692776966667e-01
-6.351686954810489283e-01,1.594917809571845702e+00
-1.327613451133495159e+00,-2.523480206206169196e+00
3.421358488019688782e+00,4.058237623247935577e-01
2.913718086757707937e+00,7.968287930557126086e-02
3.245162016525766191e+00,4.050959226316112050e-01
3.072966431364257289e+00,9.760718143098191801e-02
-2.207264470823457891e+00,-2.588341042938560488e+00
-2.513200065642342551e+00,-2.473924201767927933e+00
1.255507038900057992e+00,-3.165691295863001103e-02
2.947113448599611552e+00,1.202574536028715446e-01
-1.917293252283475136e+00,-2.485475842826231574e+00
-2.342197597956478194e+00,-2.027407554962704417e+00
-1.867083103497096053e+00,-3.621288088230830038e+00
3.057437107404841647e+00,1.801471098640903545e-01
2.841961489987448797e+00,4.741957562930995129e-01
2.150011265337453126e-01,-1.246894316269824055e+00
2.417127899989228723e+00,2.278041740438738749e-01
1.163396129459704637e-01,2.251749354678077852e-01
-3.290032234806817835e-01,1.185882920569667903e-01
1.458441980577480923e-01,1.235274535850557465e+00
-5.111776785241480825e-01,-1.594678372449288339e+00
7.397462492828880132e-01,-1.221413112906899467e+00
-1.818748735980214359e+00,-2.529192838250795106e+00
-7.863575596961661640e-01,1.263016887428174195e+00
-2.796988307501360183e+00,6.822578496691148464e-01
2.647737120543793399e+00,4.525040946133126463e-01
1.423182992930259960e+00,1.655551087036124039e-02
-9.211328172597567088e-01,-1.270457053492257238e+00
-2.528871873305222007e+00,-2.311188096392005953e+00
4.337902112876527716e-01,3.497531851712155082e-01
-1.252787807016502164e+00,-3.103764034450173792e+00
-2.311712097081202177e+00,-2.822964738090444126e+00
-2.387655351847142171e+00,-2.670699976531537789e+00
-2.275504151403368702e+00,-2.372775030866694834e+00
-2.052294278136874706e+00,-2.085306579993467135e+00
-5.321820567099837529e-01,5.211791809152167554e-01
-1.696166969983147421e+00,-2.416684698457676639e+00
2.748367024934327496e+00,4.494036732112538512e-01
1.200693969532652172e+00,1.630345485502307401e+00
-5.593954037014527980e-01,-9.275947482372581820e-02
2.802049603456390425e+00,3.069857924949426775e-01
2.389319475449029007e+00,-1.342051803101038387e-01
-1.015679767211240758e+00,2.741797316776202198e-01
3.486893245485184756e-01,-1.074843893276536289e+00
2.963197588232661328e+00,3.077840235456700824e-01
1.013800685277678415e+00,-1.417036292265361874e+00
3.122334130835627608e+00,4.202581705408310886e-01
-2.136995828861109281e+00,-1.829235908092907925e+00
3.264510142858733754e+00,6.064848708249646059e-01
-4.115599680586408127e-01,-8.833657951935000030e-01
-1.876608388609618094e+00,-2.290611043244755951e+00
-2.800426771542795290e+00,-3.017198798815622141e+00
7.209955463098297601e-01,-1.686767141292490058e-01
1.453091024028118516e+00,1.468780078853161308e+00
5.906386014795887707e-02,2.886571639214651430e+00
-8.785597594252698705e-01,2.566393982657513284e-01
-2.077323672912717800e+00,-1.764523650785629005e+00
2.956057385934220072e+00,2.798793628356791713e-02
-1.563880551031077371e+00,-2.772889720584150730e+00
2.892438997335543327e+00,1.674738787298026554e-01
-2.459703007493738269e+00,-1.866882916857356633e+00
-2.829576106562824211e+00,1.678355500359062780e-01
-1.920252470962748204e+00,-2.835882904560413031e+00
2.789255448148386218e+00,7.215624093596266775e-01
2.615609129050622261e+00,1.862437482116975074e-01
2.277799229284590776e+00,1.072837483849054946e-01
2.117082069908783337e-01,6.185587299062667022e-01
-2.580075842728847046e+00,-2.505476070462805627e+00
6.846692819866536661e-01,-1.708868108287795007e+00
3.156490342786190340e+00,3.886950950149998807e-01
3.039061415212044981e+00,1.281986274546171034e-01
-1.323265397410358313e+00,-1.282686025461075685e+00
3.378192930218242740e+00,4.437917405419093964e-01
-1.132854453289300567e+00,7.694638591546282269e-01
5.948075692147511973e-01,7.811861534338706559e-01
-1.357867326588694468e+00,-1.259022115676314835e+00
1.857089249548785181e+00,-8.632538142577351747e-01
-2.568781023428987620e+00,-2.067474442227275055e+00
-2.130740323809376058e+00,-2.179116425945782698e+00
2.902326585054931130e+00,2.698893964208381319e-02
-2.502807048377580834e+00,-2.068210504503041669e+00
2.378402106628096480e+00,-1.244080000513445305e-01
3.013434223694906766e+00,4.404453865902832610e-01
3.032009032550599059e+00,-6.168481948865107110e-03
9.642496575700110206e-01,1.358248900558220174e-01
-1.905254194575845439e+00,-2.390890647974587502e+00
3.660630481028587013e+00,1.302458377438304449e-01
-5.327502012185081348e-01,8.447674502264211904e-01
-1.344932612335116628e+00,-1.770339377285665927e+00
8.656273273580252781e-01,-4.198782892126084465e-01
-2.233494827114985259e+00,-2.443457752419174511e+00
3.112117123462948776e+00,4.080625904059684284e-01
-1.490774064646995356e+00,-2.972963644243078019e+00
3.664253344618433772e+00,-2.946491556061627271e-01
-1.786544447986596174e+00,1.418438408549974605e+00
3.091327886258989022e+00,1.627499036748610364e-02
-2.194971178677564083e+00,-2.660459333561195905e+00
3.049456439496516680e+00,6.144126355004019269e-01
3.555999447623915621e+00,5.820809382978855417e-01
-1.970550383359602531e+00,-2.049797215757652502e+00
-3.206398933833940479e+00,-1.991880641314950129e+00
3.157101686642588056e+00,1.097224665135927008e-01
-2.351299009401327744e+00,-2.785844967823382312e+00
8.676953462655923044e-01,4.996255224962987684e-01
2.802469550057512304e+00,3.638514169237670459e-01
2.958071729136986683e+00,4.126609301616678827e-01
-2.588110842654499866e+00,-2.330414131701656899e+00
3.300404321069898561e+00,2.755058304577861494e-01
-4.981545608059596564e-01,1.364423892253291692e-01
2.807099712493932309e+00,1.904225580985977606e-01
-1.416987391463441881e+00,-1.208735019899072727e+00
3.128053516132690781e+00,3.461705112803931117e-01
-2.784635570080083333e+00,-2.933555976085103989e+00
-2.162610755386831674e+00,-2.492057404585690250e+00
-1.830085531826914691e+00,-5.048593908121609131e-01
1.155452272157328819e+00,2.624507257141693779e-04
-2.111437392149585257e+00,-2.750805780322905569e+00
3.057265273443038112e+00,3.084898095930961870e-01
-2.237147073048112222e+00,-2.718841606807430367e+00
-1.435990874322455202e+00,1.217699194293671017e+00
-2.505697243033571553e+00,-3.086414601918227252e+00
2.947806008646341347e+00,5.635668878111978197e-02
-6.947389572520993317e-01,2.204070392989106786e+00
-1.064607500599289436e+00,4.537487174324820183e-01
-1.551079078728272886e+00,-2.687148098765762771e+00
-1.979053748504434829e+00,-2.291600014609584068e+00
-1.869511380834464997e+00,-2.811897588628450073e+00
-1.799627662862220534e+00,-3.088078763888441713e+00
2.941267276102182304e+00,6.633696038456856625e-01
3.039433136758376897e+00,3.502185741787819384e-01
2.966781215053892140e+00,3.382901582606187008e-01
1.995827976410710525e+00,-1.673526706557010024e-01
-1.003012300015485136e+00,-1.414080858307090294e+00
3.024951255806161754e+00,4.160704085513607375e-01
3.022431272842906136e+00,4.513400248944670068e-01
-1.587156051868758300e-01,-1.330190582706186397e+00
3.463406738918213823e-01,-1.726953418524566075e-01
-1.823662730268133414e+00,-2.885498889141634660e+00
5.101763908309345785e-01,-1.407967712230336899e+00
-1.963761317864452405e+00,-2.170142262151955936e+00
1.043814309157296005e+00,1.046691618121887712e+00
-1.556570857291293963e+00,-2.262835621271011899e+00
-1.807302481216211953e+00,-1.772247131437559853e+00
2.100727645608015060e+00,-1.049182216099804332e+00
-2.485723955793206930e+00,-3.203817346274875799e+00
-1.171825266851631575e+00,1.065769631601106160e-01
3.012175410419059007e-01,5.007169073059701825e-01
-2.032824297670856595e+00,-2.191953912850620689e+00
7.109756063658763114e-01,1.606693770524207032e+00
2.843375866339854063e+00,3.315855061078075705e-01
-1.358615658353018896e+00,-1.698094756060840593e+00
-2.800779558213452702e+00,-2.608199211897329839e+00
-1.426058804473701924e+00,-2.237301732575690760e+00
-2.287692675813316701e+00,-3.146329902677583501e+00
-1.599941405727787203e+00,-2.321033826372404629e+00
-2.025619034958470621e+00,7.259265040106946953e-01
-2.832422371220278540e-02,-1.487069259704453472e+00
2.760233631554107614e+00,2.671785283804179456e-01
1.197222340048254702e-01,6.396534600324053910e-02
2.846914889858096487e+00,1.996949851430962763e-01
-1.365526051981979405e+00,-2.471304124910672861e+00
-2.562592208192066234e+00,-2.509074190355093048e+00
2.493237553351221436e+00,5.981659046691467640e-01
-1.048196559012435358e+00,-3.716258388310224037e-01
-2.285305726319766251e+00,-2.628292978047664707e+00
3.308783947493885602e+00,4.372531024134164168e-01
-2.122965628003872229e+00,-1.606925830528965982e+00
-2.749674287944598117e+00,-1.173580254713223692e+00
-2.723982844123292946e+00,-2.275298189346856237e+00
3.257912498801178280e+00,3.385107247295402466e-01
1.241724102733051449e+00,-1.341665486361508508e-01
3.116632173718977050e+00,1.453144775946214329e-01
-1.420219479105950366e+00,-2.085600096306389428e+00
2.900689824594203881e+00,3.307263088976998278e-01
9.898020222314921623e-01,-2.505409733015399043e-01
-1.688891882409916168e+00,-9.543685150385688987e-01
-1.883778184058427785e+00,-3.117492275099614130e+00
-6.335176642868737273e-01,-6.727086981739693883e-02
2.963625634171386469e+00,4.146381742657144764e-01
7.025090765484607314e-01,2.081652274772033129e-01
2.809263334259193279e+00,7.587085899630419128e-01
2.917335139521847420e+00,4.401596003711256699e-01
-1.524495208052218276e+00,-2.052924888109316726e+00
1.287647413646269556e-01,-9.020507414554593817e-01
2.686814975092289837e-01,9.029048950864838885e-02
-1.761827215916913270e+00,-2.272516365345492506e+00
-2.044755766268553820e+00,-2.910384581404200421e+00
1.104546297537619681e+00,-8.333934217778800335e-02
2.983185049655566967e+00,1.255660056240880465e-02
-2.104413600104938720e+00,-1.811282453081740407e+00
-1.838438650890873660e+00,-2.262374737378089140e+00
-1.961141079376112817e+00,-1.999486951862936790e+00
2.915261195665812544e+00,2.307589588071824738e-01
-2.270837970441830223e-01,-1.719441663183843283e-01
3.309936110124923836e+00,6.885331153901567136e-01
5.627187837230678280e-01,1.060280343660684688e+00
-2.469392168380039720e+00,-2.339948705727723954e+00
2.947849806528101357e+00,-1.097728491402868989e-01
4.300176550898553440e-01,-1.166328204817243863e+00
3.508859119748374944e+00,2.946564729498898361e-01
-2.435392531806967131e+00,-1.628466176879542981e+00
1.025602157343886434e-01,-7.743821083737842947e-01
1.431772533591784580e+00,4.035899456877071190e-01
-7.072779673959831426e-01,1.187945173721011383e+00
-1.779898730043014465e+00,-2.204366506560479610e+00
-2.584051756252434551e+00,-2.736726804682994452e+00
3.227340179513916496e+00,-7.345633026967186147e-03
2.199547406581895181e+00,1.167536260741406595e+00
1.501636647827414794e+00,2.810716422349822885e+00
3.397112731444626998e+00,2.959638238403787189e-02
3.111946064105982845e+00,2.680573237523825036e-01
1.536090733028184552e+00,1.812338084265291138e-01
1.345883954105237645e+00,8.147835938705138004e-01
-2.101494390656599709e+00,-2.406299193754660060e+00
9.650037991485818090e-01,8.831625794161085397e-01
-1.485838144726548515e+00,1.525191869249738819e+00
8.624256818339520736e-01,-2.569560531720757046e-01
-2.379380564313353208e+00,-2.517486991261702833e+00
-1.877910881166405144e+00,-2.456226480188351768e+00
1.658075489361468535e-01,-6.047528847364486149e-01
-2.779998749390843127e+00,-3.099428051803296391e+00
-1.780672424044372759e+00,5.862994695137950796e-01
-1.680955730771849455e+00,-5.929918216750752480e-01
-2.743711994983567770e+00,-2.260427846647982353e+00
2.667259216722463133e+00,2.103616575137473577e-02
-2.357916469945779525e+00,-2.417065315095979994e+00
3.290766330428792852e+00,1.334378475359729865e-01
-2.080930712559491802e+00,-2.428790951564341327e+00
1.233672550147426161e+00,2.110493087137922663e-01
2.951689640641353751e+00,1.702710706503522409e-01
-1.828843890209042256e+00,-2.930139214013383508e+00
-2.059072909742627466e+00,-2.291168768011672352e+00
-1.758721726243078987e+00,-2.317406854390211546e+00
-2.994074047602246491e-01,-8.046714112270374475e-01
2.900125792178479767e+00,6.684602667171805901e-02
3.339037007343827135e+00,6.027200787794979864e-02
-1.164054321696071481e+00,-1.853869207671577257e+00
-1.680887162157134851e+00,-1.887360078013984754e+00
2.595485152018306430e+00,4.128807821929735833e-01
-2.349606374355982297e+00,-1.884388625932585715e+00
-2.140305552924344656e+00,-2.119321305309691539e+00
-1.872137425624225804e+00,-1.998183541063153879e+00
6.657019868915296790e-02,9.192072503125121585e-01
3.155116861669827077e+00,4.318885722666826465e-01
-2.056448603363251859e+00,-2.870379863847691837e+00
2.923597665602623241e+00,4.224681469248187798e-02
-2.361353160587856603e+00,-2.899339578845831600e+00
3.231100818471792202e+00,3.760744864461433856e-01
3.159608128083207568e+00,6.636132260325006138e-01
-2.254162434351840716e+00,-1.813366918639748304e+00
-2.333792986955028237e+00,-1.953837639947072047e+00
-2.679482193224941522e+00,-2.539845260526606641e+00
-1.228408101956716125e+00,-2.607174509056688905e+00
2.896050079743394345e+00,1.872325457596451803e-01
2.465391229017104280e+00,4.303956231478575645e-01
2.287987482852706478e+00,-1.534157101071269347e+00
